ACZ81_RS03385	K03559
ACZ81_RS03425	K01682
ACZ81_RS03445	
ACZ81_RS03460	K09005
ACZ81_RS03465	K00928
ACZ81_RS03475	K03406
ACZ81_RS03485	K06195
ACZ81_RS03490	K02528
ACZ81_RS03550	K00997
ACZ81_RS03655	K02871
ACZ81_RS03670	K00412
ACZ81_RS03675	K00413
ACZ81_RS03685	K03600
ACZ81_RS03705	K06213
ACZ81_RS03715	K06958
ACZ81_RS03730	K03092
ACZ81_RS03735	K06861
ACZ81_RS03740	K09774
ACZ81_RS03745	K11719
ACZ81_RS03750	K03270
ACZ81_RS03760	K07301
ACZ81_RS03770	K02066
ACZ81_RS03775	K02067
ACZ81_RS03780	K07323
ACZ81_RS03805	K04691
ACZ81_RS03810	K04772
ACZ81_RS03815	K09908
ACZ81_RS03820	K06916
ACZ81_RS03830	
ACZ81_RS03850	
ACZ81_RS03855	
ACZ81_RS03920	
ACZ81_RS03930	K00789
ACZ81_RS03940	K03472
ACZ81_RS03955	K01623
ACZ81_RS03960	K00901
ACZ81_RS03965	K03760
ACZ81_RS03970	
ACZ81_RS03975	
ACZ81_RS03985	K03585
ACZ81_RS03995	K18139
ACZ81_RS04000	
ACZ81_RS04015	K00937
ACZ81_RS04020	
ACZ81_RS04040	K02039
ACZ81_RS04045	K03306
ACZ81_RS04055	K04761
ACZ81_RS04080	K11068
ACZ81_RS04095	K04063
ACZ81_RS04435	
ACZ81_RS04445	
ACZ81_RS04455	
ACZ81_RS04510	K01519
ACZ81_RS04515	K05590
ACZ81_RS04535	K02450
ACZ81_RS04550	K01704
ACZ81_RS04595	K03553
ACZ81_RS04605	K09696
ACZ81_RS04610	K04061
ACZ81_RS04625	K02194
ACZ81_RS04630	K02195
ACZ81_RS04700	
ACZ81_RS04705	
ACZ81_RS04740	K00030
ACZ81_RS04815	K00674
ACZ81_RS04825	K01265
ACZ81_RS04830	K02967
ACZ81_RS04840	K09903
ACZ81_RS04845	K02838
ACZ81_RS04855	K00981
ACZ81_RS04875	K06142
ACZ81_RS04880	K02372
ACZ81_RS04885	K00677
ACZ81_RS04895	K03470
ACZ81_RS04905	K01962
ACZ81_RS04935	K18691
ACZ81_RS04975	K02398
ACZ81_RS04985	K03415
ACZ81_RS04995	K02387
ACZ81_RS05010	K02390
ACZ81_RS05020	K02392
ACZ81_RS05025	K02393
ACZ81_RS05160	K02408
ACZ81_RS05180	K02412
ACZ81_RS05195	K02415
ACZ81_RS05200	K02416
ACZ81_RS05205	K02417
ACZ81_RS05210	K02418
ACZ81_RS05255	K04562
ACZ81_RS05260	K02405
ACZ81_RS05270	K03414
ACZ81_RS05285	K03496
ACZ81_RS05290	K03408
ACZ81_RS05295	K03408
ACZ81_RS05325	K09913
ACZ81_RS05345	K01673
ACZ81_RS05350	K03321
ACZ81_RS05430	K20509
ACZ81_RS05435	K19230
ACZ81_RS05440	K19229
ACZ81_RS05445	K19228
ACZ81_RS05450	K19227
ACZ81_RS05465	K03969
ACZ81_RS05470	K03970
ACZ81_RS05475	K03973
ACZ81_RS05480	K00500
ACZ81_RS05485	K03721
ACZ81_RS05500	K05800
ACZ81_RS05515	
ACZ81_RS05560	
ACZ81_RS05580	K03832
ACZ81_RS05605	
ACZ81_RS05610	K03811
ACZ81_RS05630	K03789
ACZ81_RS05640	
ACZ81_RS05680	K06075
ACZ81_RS05700	K02837
ACZ81_RS05705	K01887
ACZ81_RS05760	
ACZ81_RS05780	
ACZ81_RS05800	
ACZ81_RS05810	K04567
ACZ81_RS05825	
ACZ81_RS05840	
ACZ81_RS05850	
ACZ81_RS05865	K01736
ACZ81_RS05890	K04564
ACZ81_RS05895	K07390
ACZ81_RS05905	
ACZ81_RS05910	K07165
ACZ81_RS05920	K02192
ACZ81_RS05925	K03386
ACZ81_RS05945	K01759
ACZ81_RS05955	K03704
ACZ81_RS05960	
ACZ81_RS05965	
ACZ81_RS06020	K03702
ACZ81_RS06025	K21699
ACZ81_RS06050	K01953
ACZ81_RS06070	
ACZ81_RS06090	K00860
ACZ81_RS06095	K00957
ACZ81_RS06110	
ACZ81_RS06155	K00632
ACZ81_RS20790	
ACZ81_RS21305	
ACZ81_RS06185	K03699
ACZ81_RS06190	
ACZ81_RS06195	K03106
ACZ81_RS06255	K02959
ACZ81_RS06325	K03413
ACZ81_RS06330	K03113
ACZ81_RS06335	K20978
ACZ81_RS06345	
ACZ81_RS06365	
ACZ81_RS06370	K07715
ACZ81_RS06400	K03550
ACZ81_RS06410	K07107
ACZ81_RS06415	K03562
ACZ81_RS06430	K03641
ACZ81_RS06435	K03640
ACZ81_RS06440	
ACZ81_RS06520	K06996
ACZ81_RS06525	K00133
ACZ81_RS06530	
ACZ81_RS06540	
ACZ81_RS06555	K04767
ACZ81_RS06595	
ACZ81_RS06625	K01893
ACZ81_RS06635	K07301
ACZ81_RS06655	
ACZ81_RS06690	K25307
ACZ81_RS06735	K09954
ACZ81_RS06785	K01885
ACZ81_RS06820	
ACZ81_RS06860	K11744
ACZ81_RS06870	K07660
ACZ81_RS06875	
ACZ81_RS06905	K00766
ACZ81_RS06925	
ACZ81_RS06990	K00858
ACZ81_RS07045	K04043
ACZ81_RS07050	K03686
ACZ81_RS07055	
ACZ81_RS07085	K01956
ACZ81_RS07095	K03624
ACZ81_RS07120	
ACZ81_RS07130	K00925
ACZ81_RS07135	K13788
ACZ81_RS07140	
ACZ81_RS07145	K03820
ACZ81_RS07150	K06189
ACZ81_RS07155	K07042
ACZ81_RS07165	K06168
ACZ81_RS21310	
ACZ81_RS07185	
ACZ81_RS21315	
ACZ81_RS07280	K06942
ACZ81_RS07295	K12957
ACZ81_RS07305	K00948
ACZ81_RS07325	K02492
ACZ81_RS07330	K02835
ACZ81_RS07340	
ACZ81_RS07355	
ACZ81_RS07360	K03566
ACZ81_RS07395	K21993
ACZ81_RS07425	K00688
ACZ81_RS07445	
ACZ81_RS07470	
ACZ81_RS07480	K09707
ACZ81_RS07490	K00457
ACZ81_RS07735	K11748
ACZ81_RS07760	
ACZ81_RS07765	
ACZ81_RS07810	K09017
ACZ81_RS07825	K06901
ACZ81_RS07860	K02014
ACZ81_RS07980	K20988
ACZ81_RS08110	K04764
ACZ81_RS08170	K07101
ACZ81_RS08235	
ACZ81_RS08275	
ACZ81_RS08280	K00626
ACZ81_RS08320	
ACZ81_RS08345	
ACZ81_RS08355	
ACZ81_RS08425	
ACZ81_RS08505	
ACZ81_RS08555	K00648
ACZ81_RS08560	K00645
ACZ81_RS08580	K02619
ACZ81_RS08585	K07082
ACZ81_RS08590	K00943
ACZ81_RS08610	
ACZ81_RS08625	
ACZ81_RS08630	K09940
ACZ81_RS08640	
ACZ81_RS08645	K01563
ACZ81_RS08650	K07516
ACZ81_RS08655	K00626
ACZ81_RS08670	
ACZ81_RS08675	
ACZ81_RS08680	
ACZ81_RS08700	
ACZ81_RS08705	
ACZ81_RS20815	
ACZ81_RS08755	K09748
ACZ81_RS08760	K02600
ACZ81_RS08770	K02834
ACZ81_RS08805	
ACZ81_RS08840	K24119
ACZ81_RS08925	K05779
ACZ81_RS09085	
ACZ81_RS09130	K01007
ACZ81_RS09160	
ACZ81_RS09205	K03704
ACZ81_RS09210	K06891
ACZ81_RS09215	K03694
ACZ81_RS09220	K02518
ACZ81_RS09225	K21420
ACZ81_RS09235	K00384
ACZ81_RS09255	
ACZ81_RS09290	K09158
ACZ81_RS09295	K07258
ACZ81_RS09305	K05837
ACZ81_RS09315	K00783
ACZ81_RS09370	K07574
ACZ81_RS09375	K02427
ACZ81_RS09380	K03798
ACZ81_RS20845	
ACZ81_RS09415	
ACZ81_RS09460	K00931
ACZ81_RS09475	
ACZ81_RS09650	K05803
ACZ81_RS09680	K09928
ACZ81_RS09700	K09791
ACZ81_RS09710	
ACZ81_RS09715	K02030
ACZ81_RS09730	
ACZ81_RS09765	
ACZ81_RS09770	K01647
ACZ81_RS09775	K00241
ACZ81_RS09780	K00242
ACZ81_RS09785	K00239
ACZ81_RS09805	K01903
ACZ81_RS09830	K14266
ACZ81_RS09845	
ACZ81_RS09880	
ACZ81_RS09915	
ACZ81_RS16120	
ACZ81_RS16125	
ACZ81_RS16145	
ACZ81_RS16165	K00817
ACZ81_RS09975	K09904
ACZ81_RS09985	
ACZ81_RS10000	
ACZ81_RS10010	K02478
ACZ81_RS10020	K00850
ACZ81_RS10045	K07146
ACZ81_RS10095	K17737
ACZ81_RS10110	K13634
ACZ81_RS10120	
ACZ81_RS10130	K01676
ACZ81_RS10170	K10805
ACZ81_RS10190	K08968
ACZ81_RS10195	
ACZ81_RS10200	K03607
ACZ81_RS10205	K03797
ACZ81_RS10210	K03308
ACZ81_RS10230	
ACZ81_RS10235	
ACZ81_RS10250	K15371
ACZ81_RS10275	
ACZ81_RS10280	K03812
ACZ81_RS10285	K01716
ACZ81_RS10330	
ACZ81_RS10340	K06149
ACZ81_RS10345	
ACZ81_RS10360	K03594
ACZ81_RS10365	K03594
ACZ81_RS10375	K00404
ACZ81_RS10380	K00405
ACZ81_RS10385	K00407
ACZ81_RS10390	K00406
ACZ81_RS10405	
ACZ81_RS10415	K01420
ACZ81_RS10425	K14058
ACZ81_RS10440	K03796
ACZ81_RS10445	
ACZ81_RS10450	
ACZ81_RS10465	K11065
ACZ81_RS10490	K00995
ACZ81_RS10500	K07689
ACZ81_RS10520	
ACZ81_RS10540	K15977
ACZ81_RS10560	K19416
ACZ81_RS10580	K11179
ACZ81_RS10605	K06199
ACZ81_RS10625	K03719
ACZ81_RS10645	K19804
ACZ81_RS10655	
ACZ81_RS10665	K05788
ACZ81_RS10670	K02945
ACZ81_RS10685	K00831
ACZ81_RS10695	K00568
ACZ81_RS10700	K00525
ACZ81_RS10705	K00526
ACZ81_RS10720	
ACZ81_RS10725	
ACZ81_RS10750	K01923
ACZ81_RS10770	K03564
ACZ81_RS10855	K15257
ACZ81_RS10870	K13693
ACZ81_RS10920	
ACZ81_RS10985	
ACZ81_RS11035	K00432
ACZ81_RS11065	K00813
ACZ81_RS11085	K09768
ACZ81_RS11090	
ACZ81_RS11115	
ACZ81_RS11130	
ACZ81_RS11135	
ACZ81_RS11170	K03839
ACZ81_RS11180	K03711
ACZ81_RS11210	K07397
ACZ81_RS11230	
ACZ81_RS11235	
ACZ81_RS11260	K17247
ACZ81_RS11270	
ACZ81_RS11295	K00249
ACZ81_RS11345	K03635
ACZ81_RS11355	K03637
ACZ81_RS11360	K03638
ACZ81_RS11430	
ACZ81_RS11435	K00549
ACZ81_RS11440	
ACZ81_RS11460	K11939
ACZ81_RS11470	
ACZ81_RS11500	
ACZ81_RS11525	
ACZ81_RS11530	K01897
ACZ81_RS11550	
ACZ81_RS11555	
ACZ81_RS11595	
ACZ81_RS11600	
ACZ81_RS11610	
ACZ81_RS11615	
ACZ81_RS11620	
ACZ81_RS11625	
ACZ81_RS11630	
ACZ81_RS11645	
ACZ81_RS20885	
ACZ81_RS11655	
ACZ81_RS11670	K09916
ACZ81_RS11675	
ACZ81_RS11680	K03310
ACZ81_RS11690	K00134
ACZ81_RS11700	K07305
ACZ81_RS11735	K01625
ACZ81_RS11740	K00845
ACZ81_RS11745	K01690
ACZ81_RS11755	K00036
ACZ81_RS11760	K19337
ACZ81_RS11765	K00873
ACZ81_RS11785	
ACZ81_RS11800	K04065
ACZ81_RS11810	
ACZ81_RS11815	
ACZ81_RS11820	K09190
ACZ81_RS11865	
ACZ81_RS11870	K02529
ACZ81_RS11910	K15532
ACZ81_RS11960	
ACZ81_RS11965	
ACZ81_RS11980	
ACZ81_RS11990	
ACZ81_RS12000	
ACZ81_RS12135	
ACZ81_RS12140	K01069
ACZ81_RS12160	
ACZ81_RS12175	K03768
ACZ81_RS12180	K03269
ACZ81_RS12185	
ACZ81_RS20895	
ACZ81_RS12240	
ACZ81_RS12245	
ACZ81_RS12265	K00764
ACZ81_RS12270	K03558
ACZ81_RS12285	K01963
ACZ81_RS12335	K00647
ACZ81_RS12370	
ACZ81_RS12375	
ACZ81_RS12380	K00657
ACZ81_RS12385	
ACZ81_RS12390	
ACZ81_RS12410	
ACZ81_RS12450	
ACZ81_RS12455	
ACZ81_RS12465	
ACZ81_RS12540	
ACZ81_RS12550	K03603
ACZ81_RS12555	K03314
ACZ81_RS12565	
ACZ81_RS12585	K09902
ACZ81_RS12595	K01897
ACZ81_RS12610	
ACZ81_RS12620	K03722
ACZ81_RS12680	
ACZ81_RS12700	
ACZ81_RS12705	K00765
ACZ81_RS12710	K00013
ACZ81_RS12735	K02500
ACZ81_RS12770	K02014
ACZ81_RS12780	K00939
ACZ81_RS12790	K06187
ACZ81_RS12795	
ACZ81_RS12810	K09747
ACZ81_RS12820	K00759
ACZ81_RS12875	K17103
ACZ81_RS12930	K06180
ACZ81_RS12935	K05807
ACZ81_RS12945	
ACZ81_RS12950	K07157
ACZ81_RS12960	
ACZ81_RS12985	K02556
ACZ81_RS13010	K01095
ACZ81_RS13015	K00946
ACZ81_RS13025	K00794
ACZ81_RS13030	K14652
ACZ81_RS13035	K00793
ACZ81_RS13050	K00600
ACZ81_RS13055	K02536
ACZ81_RS13060	K06020
ACZ81_RS13085	
ACZ81_RS13100	K03595
ACZ81_RS13105	K03685
ACZ81_RS13110	K03100
ACZ81_RS13115	K03596
ACZ81_RS13150	
ACZ81_RS13155	K09159
ACZ81_RS13160	K06980
ACZ81_RS13165	K03775
ACZ81_RS13175	K04751
ACZ81_RS13225	K02673
ACZ81_RS13245	K03774
ACZ81_RS13260	K11753
ACZ81_RS13270	K02968
ACZ81_RS13325	K01338
ACZ81_RS13330	K03544
ACZ81_RS13335	K01358
ACZ81_RS13340	K03545
ACZ81_RS13395	K22900
ACZ81_RS13425	K01951
ACZ81_RS13430	K00088
ACZ81_RS13445	
ACZ81_RS13450	
ACZ81_RS13455	K03977
ACZ81_RS13460	K17713
ACZ81_RS13465	
ACZ81_RS13475	K03526
ACZ81_RS13500	K02426
ACZ81_RS13510	K13628
ACZ81_RS13530	K09014
ACZ81_RS13540	K13643
ACZ81_RS13555	K00640
ACZ81_RS13560	K15396
ACZ81_RS13565	K01092
ACZ81_RS13575	
ACZ81_RS13585	K03072
ACZ81_RS13595	K00773
ACZ81_RS13605	
ACZ81_RS13610	K09980
ACZ81_RS13615	
ACZ81_RS13630	K08989
ACZ81_RS13645	
ACZ81_RS13650	
ACZ81_RS13670	K01425
ACZ81_RS13675	K01077
ACZ81_RS13925	K02517
ACZ81_RS13930	
ACZ81_RS13940	K06445
ACZ81_RS13960	K00857
ACZ81_RS13975	
ACZ81_RS13980	K00761
ACZ81_RS13990	
ACZ81_RS14005	K14540
ACZ81_RS14015	
ACZ81_RS14020	
ACZ81_RS14100	
ACZ81_RS14145	
ACZ81_RS14165	K01759
ACZ81_RS14315	
ACZ81_RS14330	
ACZ81_RS14340	K17231
ACZ81_RS14345	K03291
ACZ81_RS14355	
ACZ81_RS14360	K06204
ACZ81_RS14385	K07491
ACZ81_RS14465	K02437
ACZ81_RS14515	
ACZ81_RS14565	K00852
ACZ81_RS14590	K01807
ACZ81_RS14600	K07283
ACZ81_RS14645	K00382
ACZ81_RS14660	K05799
ACZ81_RS14730	
ACZ81_RS14755	K01921
ACZ81_RS14760	K01924
ACZ81_RS14780	K01000
ACZ81_RS14800	K03586
ACZ81_RS14805	K03438
ACZ81_RS14855	K24136
ACZ81_RS14860	K03496
ACZ81_RS14865	
ACZ81_RS14880	K02481
ACZ81_RS14905	K03442
ACZ81_RS14910	K09761
ACZ81_RS14915	K01920
ACZ81_RS14920	K07735
ACZ81_RS14925	K07447
ACZ81_RS14930	
ACZ81_RS14940	K02669
ACZ81_RS14955	K02221
ACZ81_RS14970	
ACZ81_RS15000	
ACZ81_RS15060	K00872
ACZ81_RS15075	K00121
ACZ81_RS15120	
ACZ81_RS15125	K00906
ACZ81_RS15130	K02483
ACZ81_RS15145	
ACZ81_RS15160	
ACZ81_RS15195	K00290
ACZ81_RS15235	K12961
ACZ81_RS15240	
ACZ81_RS15250	
ACZ81_RS15310	
ACZ81_RS15330	K07648
ACZ81_RS15335	K01447
ACZ81_RS15340	K00265
ACZ81_RS15360	
ACZ81_RS15365	K01243
ACZ81_RS15380	
ACZ81_RS15390	
ACZ81_RS15405	K01866
ACZ81_RS15440	
ACZ81_RS15460	K15724
ACZ81_RS15470	K03608
ACZ81_RS15495	
ACZ81_RS15515	K08973
ACZ81_RS15520	
ACZ81_RS15535	K14155
ACZ81_RS15540	
ACZ81_RS15545	K06207
ACZ81_RS15550	K01915
ACZ81_RS15560	K07708
ACZ81_RS15580	K09893
ACZ81_RS15595	
ACZ81_RS15600	
ACZ81_RS15625	K01255
ACZ81_RS15725	
ACZ81_RS15740	
ACZ81_RS15855	K23242
ACZ81_RS15860	
ACZ81_RS15885	K13936
ACZ81_RS15890	
ACZ81_RS15930	K06136
ACZ81_RS15990	K00138
ACZ81_RS16065	K20918
ACZ81_RS16070	K06214
ACZ81_RS16075	K04338
ACZ81_RS16230	
ACZ81_RS16250	K00507
ACZ81_RS16255	K00322
ACZ81_RS16260	
ACZ81_RS16290	K00380
ACZ81_RS16295	
ACZ81_RS16300	
ACZ81_RS16310	K03973
ACZ81_RS16315	K03969
ACZ81_RS16370	
ACZ81_RS16385	K03308
ACZ81_RS16400	K07304
ACZ81_RS16415	K03840
ACZ81_RS16425	K03559
ACZ81_RS16455	
ACZ81_RS16470	
ACZ81_RS16480	
ACZ81_RS16510	
ACZ81_RS16610	K09018
ACZ81_RS16630	
ACZ81_RS16645	K06145
ACZ81_RS16650	K05555
ACZ81_RS16675	K05952
ACZ81_RS16680	K03734
ACZ81_RS16685	K00351
ACZ81_RS16690	K00350
ACZ81_RS16695	K00349
ACZ81_RS16705	K00347
ACZ81_RS16720	K03773
ACZ81_RS16730	K00024
ACZ81_RS16760	K00876
ACZ81_RS16765	K03317
ACZ81_RS16770	
ACZ81_RS16810	
ACZ81_RS16820	
ACZ81_RS16885	
ACZ81_RS16895	
ACZ81_RS16915	K06867
ACZ81_RS17020	
ACZ81_RS17240	
ACZ81_RS17250	
ACZ81_RS17255	K00971
ACZ81_RS17260	K01840
ACZ81_RS17265	K02406
ACZ81_RS17305	K02876
ACZ81_RS17310	K02907
ACZ81_RS17320	K02881
ACZ81_RS17325	K02933
ACZ81_RS17335	K02954
ACZ81_RS17340	K02931
ACZ81_RS17345	K02895
ACZ81_RS17370	K03218
ACZ81_RS17410	
ACZ81_RS17420	K21217
ACZ81_RS17425	
ACZ81_RS17430	K03182
ACZ81_RS17480	K00426
ACZ81_RS21360	
ACZ81_RS17485	K03406
ACZ81_RS17505	K03688
ACZ81_RS17580	
ACZ81_RS17605	
ACZ81_RS17625	
ACZ81_RS17645	
ACZ81_RS17655	K03667
ACZ81_RS17660	K01419
ACZ81_RS17700	K00029
ACZ81_RS17705	K03764
ACZ81_RS17710	K00297
ACZ81_RS17725	
ACZ81_RS17730	K01259
ACZ81_RS17740	
ACZ81_RS17745	K03089
ACZ81_RS17765	K09812
ACZ81_RS17790	
ACZ81_RS17805	K06204
ACZ81_RS17815	K00970
ACZ81_RS17820	K00950
ACZ81_RS17840	
ACZ81_RS17845	K03439
ACZ81_RS17860	K02483
ACZ81_RS17885	K03699
ACZ81_RS17895	K06200
ACZ81_RS17930	
ACZ81_RS17945	K03559
ACZ81_RS17950	K03561
ACZ81_RS17975	K07336
ACZ81_RS18000	K02355
ACZ81_RS18005	K02992
ACZ81_RS18010	K02950
ACZ81_RS18030	K02864
ACZ81_RS18035	K02863
ACZ81_RS18040	K02867
ACZ81_RS18055	K02601
ACZ81_RS18060	K03073
ACZ81_RS18095	K05591
ACZ81_RS18105	K01465
ACZ81_RS18120	K08234
ACZ81_RS18200	K02356
ACZ81_RS18205	K00847
ACZ81_RS18230	K11209
ACZ81_RS18235	
ACZ81_RS18255	K09966
ACZ81_RS18265	K01652
ACZ81_RS18275	K01772
ACZ81_RS18280	K12942
ACZ81_RS18285	K04087
ACZ81_RS18290	K04088
ACZ81_RS18295	K03665
ACZ81_RS18300	K03666
ACZ81_RS18315	K01448
ACZ81_RS18320	K06925
ACZ81_RS18355	K09823
ACZ81_RS18360	K03409
ACZ81_RS18370	K03286
ACZ81_RS18375	K02314
ACZ81_RS18395	
ACZ81_RS18455	K02990
ACZ81_RS18460	K09918
ACZ81_RS18485	
ACZ81_RS18500	
ACZ81_RS18505	
ACZ81_RS18515	K03710
ACZ81_RS18530	K03307
ACZ81_RS18535	K02014
ACZ81_RS18545	
ACZ81_RS18575	K05350
ACZ81_RS18580	K02529
ACZ81_RS18585	K02100
ACZ81_RS18590	K16012
ACZ81_RS18625	
ACZ81_RS18640	
ACZ81_RS18705	
ACZ81_RS18730	
ACZ81_RS18740	
ACZ81_RS18745	K15034
ACZ81_RS18755	
ACZ81_RS18760	
ACZ81_RS18765	
ACZ81_RS18780	
ACZ81_RS18795	
ACZ81_RS18815	K06076
ACZ81_RS18825	
ACZ81_RS18845	K00820
ACZ81_RS18870	
ACZ81_RS18890	K01585
ACZ81_RS18900	K00325
ACZ81_RS18905	K00324
ACZ81_RS18985	
ACZ81_RS19010	K02297
ACZ81_RS19015	
